Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,12.60920524597168,12.939791679382324,12.60920524597168,12.939791679382324,3.4240033626556396,3589162
2000-01-05,12.939791679382324,13.459272384643555,12.750887870788574,13.412040710449219,3.5489649772644043,4610283
2000-01-06,13.789849281311035,13.88430118560791,13.506492614746094,13.648165702819824,3.611447334289551,5078878
2000-01-07,13.69539737701416,13.931522369384766,13.364819526672363,13.412040710449219,3.5489649772644043,4251992
2000-01-10,13.789849281311035,14.26209831237793,13.69539737701416,14.26209831237793,3.7739005088806152,6344082
2000-01-11,15.01771354675293,15.01771354675293,14.26209831237793,14.356550216674805,3.7988932132720947,10568434
2000-01-12,14.734357833862305,14.923261642456055,14.167646408081055,14.26209831237793,3.7739005088806152,5803297
2000-01-13,14.26209831237793,14.63990592956543,13.978753089904785,14.545454025268555,3.8488783836364746,6490342
2000-01-14,14.63990592956543,14.82880973815918,14.167646408081055,14.356550216674805,3.7988932132720947,4918028
2000-01-17,14.167646408081055,14.923261642456055,14.167646408081055,14.923261642456055,3.948850393295288,10445627
2000-01-18,15.489962577819824,15.86777114868164,14.923261642456055,15.2066068649292,4.023826599121094,19208731
2000-01-19,15.489962577819824,16.245567321777344,15.489962577819824,16.245567321777344,4.298747539520264,34608250
2000-01-20,16.15111541748047,16.15111541748047,15.39551067352295,15.39551067352295,4.073812007904053,14114820
2000-01-21,15.39551067352295,15.67886734008789,14.923261642456055,15.584415435791016,4.123798370361328,9347938
2000-01-24,15.962223052978516,16.05667495727539,15.489962577819824,15.67886734008789,4.148791790008545,9043955
2000-01-25,15.773319244384766,16.71782875061035,15.773319244384766,16.5289249420166,4.373726844787598,21224083
2000-01-26,17.001184463500977,17.662336349487305,16.71782875061035,17.662336349487305,4.67363977432251,29588028
2000-01-27,18.040145874023438,18.41794204711914,17.56788444519043,17.56788444519043,4.648645401000977,21811901
2000-01-28,17.56788444519043,17.56788444519043,16.623376846313477,16.623376846313477,4.39871883392334,10200833
2000-01-31,17.190088272094727,17.190088272094727,16.812280654907227,17.001184463500977,4.498690128326416,6244507
2000-02-01,17.56788444519043,17.94569206237793,17.190088272094727,17.94569206237793,4.748616695404053,10994981
2000-02-09,17.851240158081055,18.134586334228516,17.473432540893555,17.75678825378418,4.698631286621094,8633047
2000-02-10,17.662336349487305,18.98465347290039,17.662336349487305,18.98465347290039,5.023538112640381,15043450
2000-02-11,19.551355361938477,19.740259170532227,18.134586334228516,18.41794204711914,4.873579025268555,16984096
2000-02-14,18.41794204711914,18.701297760009766,17.94569206237793,18.229049682617188,4.823596477508545,9206890
2000-02-15,18.229049682617188,18.512393951416016,17.662336349487305,17.851240158081055,4.723624229431152,6924044
2000-02-16,18.134586334228516,18.79574966430664,18.040145874023438,18.701297760009766,4.948559284210205,12752548
2000-02-17,18.701297760009766,19.8347110748291,18.512393951416016,18.79574966430664,4.973551273345947,28761303
2000-02-18,19.362451553344727,19.362451553344727,18.040145874023438,18.134586334228516,4.798600673675537,10840827
2000-02-21,18.79574966430664,19.362451553344727,18.701297760009766,18.701297760009766,4.948559284210205,16447681
2000-02-22,18.890201568603516,19.079105377197266,17.473432540893555,17.473432540893555,4.623652935028076,7644752
2000-02-23,17.473432540893555,17.75678825378418,16.5289249420166,16.812280654907227,4.448704242706299,4145747
2000-02-24,16.9067325592041,17.37898063659668,16.434471130371094,16.434471130371094,4.348732948303223,4053638
2000-02-25,16.5289249420166,16.5289249420166,15.39551067352295,15.67886734008789,4.148791790008545,3759460
2000-02-29,16.15111541748047,16.245567321777344,15.39551067352295,16.05667495727539,4.248764514923096,2144554
2000-03-01,16.245567321777344,16.623376846313477,16.15111541748047,16.5289249420166,4.373726844787598,3045061
2000-03-02,16.812280654907227,16.812280654907227,16.245567321777344,16.34001922607422,4.323739528656006,3241983
2000-03-03,16.5289249420166,16.71782875061035,16.05667495727539,16.15111541748047,4.2737531661987305,2413812
2000-03-06,15.962223052978516,15.962223052978516,15.112154960632324,15.112154960632324,3.9988338947296143,2347248
2000-03-07,15.112154960632324,15.301058769226074,14.63990592956543,14.82880973815918,3.923858165740967,2070159
2000-03-08,15.112154960632324,15.301058769226074,14.63990592956543,14.63990592956543,3.8738715648651123,2019733
2000-03-09,14.82880973815918,15.112154960632324,14.82880973815918,14.923261642456055,3.948850393295288,2369883
2000-03-10,15.112154960632324,15.489962577819824,14.923261642456055,15.01771354675293,3.973843574523926,3723021
2000-03-13,15.112154960632324,15.112154960632324,13.978753089904785,13.978753089904785,3.698923349380493,1725639
2000-03-14,13.317588806152344,13.789849281311035,13.128684997558594,13.55371379852295,3.5864546298980713,2273599
2000-03-15,13.317588806152344,13.506492614746094,12.987011909484863,13.034233093261719,3.4489943981170654,2565351
2000-03-16,12.373080253601074,12.750887870788574,12.184176445007324,12.46753215789795,3.299038887023926,2290947
2000-03-17,12.750887870788574,13.034233093261719,12.60920524597168,12.703657150268555,3.361520290374756,4384389
2000-03-20,12.2786283493042,12.2786283493042,12.2786283493042,12.2786283493042,3.2490532398223877,99128
2000-03-21,11.853599548339844,13.128684997558594,11.853599548339844,13.034233093261719,3.4489943981170654,6292839
2000-03-22,12.939791679382324,13.034233093261719,12.60920524597168,12.60920524597168,3.336526870727539,2803005
2000-03-23,12.2786283493042,13.459272384643555,12.2786283493042,13.459272384643555,3.561464786529541,6688187
2000-03-24,13.600945472717285,13.88430118560791,13.223136901855469,13.600945472717285,3.598952054977417,5947676
2000-03-27,13.600945472717285,13.600945472717285,13.034233093261719,13.412040710449219,3.5489649772644043,2821359
2000-03-28,13.69539737701416,13.88430118560791,13.412040710449219,13.506492614746094,3.5739593505859375,4118862
2000-03-29,13.506492614746094,13.7426176071167,13.175915718078613,13.223136901855469,3.4989800453186035,3795572
2000-03-30,12.84533977508545,13.412040710449219,12.84533977508545,13.034233093261719,3.4489943981170654,3310088
2000-03-31,13.412040710449219,13.412040710449219,13.034233093261719,13.081463813781738,3.4614920616149902,1560601
2000-04-05,12.84533977508545,13.412040710449219,12.84533977508545,13.317588806152344,3.5239734649658203,2256196
2000-04-06,13.506492614746094,14.167646408081055,13.317588806152344,14.167646408081055,3.7489070892333984,6152185
2000-04-07,15.112154960632324,15.112154960632324,15.112154960632324,15.112154960632324,3.9988338947296143,3875736
2000-04-10,15.584415435791016,15.584415435791016,15.112154960632324,15.2066068649292,4.023826599121094,4915776
2000-04-11,15.67886734008789,16.245567321777344,15.489962577819824,16.245567321777344,4.298747539520264,7850044
2000-04-12,16.71782875061035,17.190088272094727,16.05667495727539,16.15111541748047,4.2737531661987305,16961206
2000-04-13,15.584415435791016,16.05667495727539,15.112154960632324,15.301058769226074,4.0488200187683105,4693468
2000-04-17,15.01771354675293,15.301058769226074,14.734357833862305,14.923261642456055,3.948850393295288,3527755
2000-04-18,15.773319244384766,15.773319244384766,15.112154960632324,15.301058769226074,4.0488200187683105,4542279
2000-04-19,15.67886734008789,15.67886734008789,14.923261642456055,15.01771354675293,3.973843574523926,3261279
2000-04-20,14.734357833862305,15.01771354675293,14.356550216674805,14.63990592956543,3.8738715648651123,2639802
2000-04-21,14.82880973815918,15.584415435791016,14.82880973815918,15.584415435791016,4.123798370361328,8659356
2000-04-24,15.489962577819824,15.489962577819824,15.01771354675293,15.301058769226074,4.0488200187683105,5520553
2000-04-25,15.301058769226074,15.773319244384766,14.923261642456055,15.2066068649292,4.023826599121094,5977405
2000-04-26,15.301058769226074,15.489962577819824,14.167646408081055,14.167646408081055,3.7489070892333984,5765881
2000-04-27,14.167646408081055,14.356550216674805,13.175915718078613,13.88430118560791,3.673931121826172,6652126
2000-04-28,13.88430118560791,14.26209831237793,13.317588806152344,14.02597427368164,3.711418867111206,3984040
2000-05-02,13.7426176071167,13.978753089904785,13.7426176071167,13.7426176071167,3.6364400386810303,2464770
2000-05-03,13.506492614746094,13.69539737701416,13.034233093261719,13.034233093261719,3.4489943981170654,2243943
2000-05-04,13.128684997558594,13.600945472717285,13.128684997558594,13.317588806152344,3.5239734649658203,2020306
2000-05-05,13.223136901855469,13.789849281311035,13.223136901855469,13.7426176071167,3.6364400386810303,2511278
2000-05-08,14.167646408081055,14.45100212097168,13.789849281311035,14.45100212097168,3.823885679244995,8660575
2000-05-10,14.63990592956543,15.2066068649292,14.45100212097168,14.734357833862305,3.898865222930908,7084096
2000-05-11,14.45100212097168,15.39551067352295,14.167646408081055,15.301058769226074,4.0488200187683105,7435081
2000-05-12,15.584415435791016,16.34001922607422,15.2066068649292,16.15111541748047,4.2737531661987305,18461116
2000-05-15,16.5289249420166,16.5289249420166,15.584415435791016,15.86777114868164,4.1987786293029785,11362420
2000-05-16,16.05667495727539,16.05667495727539,15.2066068649292,15.39551067352295,4.073812007904053,5911687
2000-05-17,15.39551067352295,16.245567321777344,15.301058769226074,15.962223052978516,4.223770618438721,8827350
2000-05-18,15.67886734008789,16.34001922607422,15.67886734008789,16.34001922607422,4.323739528656006,6896432
2000-05-19,16.434471130371094,16.9067325592041,15.86777114868164,16.05667495727539,4.248764514923096,14579718
2000-05-22,15.67886734008789,15.962223052978516,15.2066068649292,15.2066068649292,4.023826599121094,5574318
2000-05-23,15.112154960632324,15.2066068649292,14.82880973815918,15.112154960632324,3.9988338947296143,3526088
2000-05-24,14.82880973815918,15.112154960632324,14.734357833862305,14.82880973815918,3.923858165740967,2233356
2000-05-25,15.489962577819824,15.489962577819824,14.923261642456055,15.301058769226074,4.0488200187683105,4299441
2000-05-26,15.112154960632324,15.86777114868164,15.01771354675293,15.584415435791016,4.123798370361328,4026320
2000-05-29,15.773319244384766,16.245567321777344,15.584415435791016,16.245567321777344,4.298747539520264,7161756
2000-05-31,16.34001922607422,16.34001922607422,15.584415435791016,15.67886734008789,4.148791790008545,6501017
2000-06-01,15.773319244384766,16.05667495727539,15.584415435791016,15.67886734008789,4.148791790008545,3531574
2000-06-02,15.773319244384766,15.962223052978516,15.584415435791016,15.67886734008789,4.148791790008545,3079335
2000-06-05,16.5289249420166,16.5289249420166,16.05667495727539,16.15111541748047,4.2737531661987305,6158748
2000-06-07,16.15111541748047,16.34001922607422,15.773319244384766,15.773319244384766,4.1737847328186035,4679744
2000-06-08,15.773319244384766,16.245567321777344,15.67886734008789,15.773319244384766,4.1737847328186035,5025073
2000-06-09,16.05667495727539,16.245567321777344,15.773319244384766,15.86777114868164,4.1987786293029785,6059515
2000-06-12,15.962223052978516,16.05667495727539,15.39551067352295,15.39551067352295,4.073812007904053,3471416
2000-06-13,15.301058769226074,15.584415435791016,14.923261642456055,15.112154960632324,3.9988338947296143,3046316
2000-06-14,15.301058769226074,15.39551067352295,15.01771354675293,15.01771354675293,3.973843574523926,2088786
2000-06-15,15.112154960632324,15.2066068649292,15.01771354675293,15.01771354675293,3.973843574523926,1518804
2000-06-16,15.112154960632324,15.39551067352295,15.01771354675293,15.2066068649292,4.023826599121094,1761576
2000-06-19,15.2066068649292,15.39551067352295,15.112154960632324,15.301058769226074,4.0488200187683105,1618828
2000-06-20,15.489962577819824,15.584415435791016,15.112154960632324,15.2066068649292,4.023826599121094,1913382
2000-06-21,15.39551067352295,15.489962577819824,14.82880973815918,14.82880973815918,3.923858165740967,1933110
2000-06-22,14.82880973815918,15.01771354675293,14.734357833862305,14.82880973815918,3.923858165740967,1982035
2000-06-23,14.82880973815918,15.112154960632324,14.82880973815918,15.01771354675293,3.973843574523926,1483625
2000-06-26,14.82880973815918,15.112154960632324,14.167646408081055,14.26209831237793,3.7739005088806152,2055519
2000-06-27,14.356550216674805,14.63990592956543,14.167646408081055,14.167646408081055,3.7489070892333984,2223375
2000-06-28,14.26209831237793,14.45100212097168,13.83707046508789,14.02597427368164,3.711418867111206,2973605
2000-06-29,14.073193550109863,14.356550216674805,13.69539737701416,13.7426176071167,3.6364400386810303,2297594
2000-06-30,13.88430118560791,14.26209831237793,13.69539737701416,13.978753089904785,3.698923349380493,1873987
2000-07-03,14.167646408081055,14.63990592956543,14.167646408081055,14.545454025268555,3.8488783836364746,2758043
2000-07-04,14.82880973815918,14.82880973815918,13.978753089904785,14.02597427368164,3.711418867111206,1864612
2000-07-05,14.073193550109863,14.356550216674805,13.88430118560791,14.356550216674805,3.7988932132720947,1777752
2000-07-06,14.167646408081055,14.356550216674805,14.073193550109863,14.073193550109863,3.7239136695861816,1272942
2000-07-07,14.167646408081055,14.356550216674805,14.073193550109863,14.167646408081055,3.7489070892333984,1173751
2000-07-10,14.167646408081055,14.26209831237793,13.789849281311035,13.88430118560791,3.673931121826172,1191922
2000-07-11,14.073193550109863,14.356550216674805,13.978753089904785,14.073193550109863,3.7239136695861816,1785705
2000-07-12,14.26209831237793,14.45100212097168,14.02597427368164,14.073193550109863,3.7239136695861816,3400769
2000-07-13,14.167646408081055,14.356550216674805,14.073193550109863,14.167646408081055,3.7489070892333984,1871721
2000-07-14,14.26209831237793,14.82880973815918,14.167646408081055,14.734357833862305,3.898865222930908,4562407
2000-07-17,14.734357833862305,15.301058769226074,14.545454025268555,15.301058769226074,4.0488200187683105,5988290
2000-07-18,15.489962577819824,15.773319244384766,15.112154960632324,15.67886734008789,4.148791790008545,10797672
2000-07-19,15.489962577819824,15.773319244384766,15.112154960632324,15.67886734008789,4.148791790008545,10797672
2000-07-20,15.773319244384766,15.962223052978516,15.301058769226074,15.489962577819824,4.0988054275512695,8688378
2000-07-21,15.773319244384766,16.245567321777344,15.584415435791016,15.584415435791016,4.123798370361328,15417623
2000-07-24,15.584415435791016,15.962223052978516,15.39551067352295,15.584415435791016,4.123798370361328,7594540
2000-07-25,15.584415435791016,15.773319244384766,14.82880973815918,14.82880973815918,3.923858165740967,5769241
2000-07-26,14.923261642456055,15.2066068649292,14.82880973815918,14.82880973815918,3.923858165740967,4397108
2000-07-27,14.734357833862305,14.923261642456055,14.356550216674805,14.82880973815918,3.923858165740967,2417338
2000-07-28,14.63990592956543,15.489962577819824,14.63990592956543,15.301058769226074,4.0488200187683105,4959318
2000-07-31,16.434471130371094,16.71782875061035,16.245567321777344,16.245567321777344,4.298747539520264,23024636
2000-08-01,16.245567321777344,16.245567321777344,15.301058769226074,15.39551067352295,4.073812007904053,7196411
2000-08-02,15.489962577819824,15.962223052978516,15.489962577819824,15.773319244384766,4.1737847328186035,6646798
2000-08-03,15.773319244384766,16.15111541748047,15.584415435791016,15.67886734008789,4.148791790008545,6905167
2000-08-04,15.67886734008789,15.86777114868164,15.584415435791016,15.86777114868164,4.1987786293029785,4168299
2000-08-07,15.584415435791016,15.67886734008789,15.112154960632324,15.2066068649292,4.023826599121094,2864977
2000-08-08,15.39551067352295,15.773319244384766,14.923261642456055,15.773319244384766,4.1737847328186035,5453621
2000-08-09,17.600000381469727,18.171428680419922,17.600000381469727,18.05714225769043,4.778108596801758,7238000
2000-08-10,18.05714225769043,18.171428680419922,17.714284896850586,17.828571319580078,4.717625617980957,2877419
2000-08-11,17.714284896850586,17.94285774230957,17.371427536010742,17.371427536010742,4.59666109085083,1947869
2000-08-14,17.600000381469727,17.600000381469727,17.25714111328125,17.485713958740234,4.6269025802612305,2289970
2000-08-15,17.485713958740234,17.714284896850586,17.371427536010742,17.371427536010742,4.59666109085083,1559918
2000-08-16,17.485713958740234,17.94285774230957,17.371427536010742,17.828571319580078,4.717625617980957,3518736
2000-08-17,17.94285774230957,17.94285774230957,17.371427536010742,17.600000381469727,4.657143592834473,3210431
2000-08-18,17.714284896850586,18.28571319580078,17.714284896850586,18.05714225769043,4.778108596801758,6007837
2000-08-21,17.94285774230957,18.05714225769043,17.714284896850586,17.828571319580078,4.717625617980957,3577875
2000-08-22,17.828571319580078,18.28571319580078,17.828571319580078,17.94285774230957,4.747868061065674,4447390
2000-08-24,18.171428680419922,18.399999618530273,17.828571319580078,17.94285774230957,4.747868061065674,4746875
2000-08-25,18.171428680419922,18.171428680419922,17.600000381469727,17.714284896850586,4.687384605407715,2297263
2000-08-28,17.714284896850586,17.714284896850586,16.91428565979004,17.25714111328125,4.56641960144043,1998237
2000-08-29,16.91428565979004,17.08571434020996,16.571428298950195,17.0285701751709,4.505937099456787,2012939
2000-08-30,17.0285701751709,17.0285701751709,15.885713577270508,15.885713577270508,4.203525066375732,3671762
2000-08-31,15.428570747375488,16.28571319580078,15.428570747375488,16.0,4.233767509460449,2566797
2000-09-01,16.0,16.22857093811035,14.914284706115723,14.914284706115723,3.9464752674102783,3199447
2000-09-04,15.428570747375488,15.54285717010498,15.085714340209961,15.54285717010498,4.112801551818848,4710125
2000-09-05,15.771428108215332,15.771428108215332,14.971427917480469,15.028571128845215,3.976717472076416,2772268
2000-09-06,14.857142448425293,15.028571128845215,14.285714149475098,14.285714149475098,3.780149221420288,4538870
2000-09-07,13.714284896850586,14.171427726745605,13.714284896850586,13.942856788635254,3.6894257068634033,1837675
2000-09-08,13.942856788635254,14.285714149475098,13.942856788635254,14.285714149475098,3.780149221420288,2532880
2000-09-11,14.457141876220703,14.628570556640625,14.285714149475098,14.342857360839844,3.795269012451172,2168250
2000-09-13,14.399999618530273,14.399999618530273,13.942856788635254,14.228570938110352,3.765028238296509,1348011
2000-09-14,14.228570938110352,14.285714149475098,13.485713958740234,13.54285717010498,3.5835816860198975,1918875
2000-09-15,13.54285717010498,13.885713577270508,13.028571128845215,13.028571128845215,3.447495698928833,2468375
2000-09-18,11.771428108215332,11.771428108215332,11.371427536010742,11.371427536010742,3.008998394012451,3878000
2000-09-19,10.971427917480469,11.65714168548584,10.857142448425293,10.971427917480469,2.9031543731689453,2761227
2000-09-20,11.65714168548584,11.714284896850586,11.199999809265137,11.714284896850586,3.099722146987915,3246425
2000-09-21,12.114285469055176,12.51428508758545,11.885713577270508,12.51428508758545,3.3114101886749268,4395125
2000-09-22,12.800000190734863,13.257142066955566,12.342857360839844,12.685713768005371,3.3567726612091064,9053712
2000-09-25,12.914284706115723,13.028571128845215,12.685713768005371,12.857142448425293,3.4021339416503906,4149995
2000-09-26,12.914284706115723,12.914284706115723,12.0,12.285714149475098,3.2509279251098633,3309285
2000-09-27,12.228570938110352,12.571428298950195,12.05714225769043,12.342857360839844,3.2660491466522217,1976596
2000-09-28,12.457141876220703,12.571428298950195,12.114285469055176,12.228570938110352,3.235807418823242,1339835
2000-09-29,12.457141876220703,12.800000190734863,12.457141876220703,12.571428298950195,3.326531171798706,4445917
2000-10-02,13.371427536010742,13.428570747375488,12.342857360839844,12.399999618530273,3.2811694145202637,6057625
2000-10-03,12.171427726745605,12.342857360839844,11.65714168548584,12.114285469055176,3.205566167831421,3696050
2000-10-04,11.714284896850586,12.628570556640625,11.714284896850586,12.171427726745605,3.220686674118042,12060965
2000-10-05,12.285714149475098,12.457141876220703,12.0,12.399999618530273,3.2811694145202637,4363995
2000-10-06,12.457141876220703,13.257142066955566,12.457141876220703,13.257142066955566,3.5079784393310547,6300088
2000-10-09,13.54285717010498,13.828571319580078,13.028571128845215,13.028571128845215,3.447495698928833,5565000
2000-10-11,12.685713768005371,12.800000190734863,12.628570556640625,12.628570556640625,3.341651439666748,3667212
2000-10-12,12.228570938110352,12.628570556640625,11.885713577270508,12.114285469055176,3.205566167831421,2745750
2000-10-13,11.428570747375488,12.571428298950195,11.314285278320312,12.457141876220703,3.2962896823883057,3558884
2000-10-17,12.228570938110352,13.028571128845215,12.228570938110352,12.742856979370117,3.3718924522399902,3250625
2000-10-18,12.571428298950195,12.742856979370117,11.885713577270508,11.885713577270508,3.1450843811035156,2506861
2000-10-19,11.885713577270508,11.885713577270508,11.085714340209961,11.14285659790039,2.9485161304473877,4479563
2000-10-20,11.600000381469727,11.885713577270508,11.600000381469727,11.885713577270508,3.1450843811035156,2688289
2000-10-23,12.0,12.171427726745605,11.828571319580078,11.828571319580078,3.1299641132354736,1820875
2000-10-24,11.885713577270508,12.571428298950195,11.600000381469727,12.571428298950195,3.326531171798706,3656022
2000-10-25,12.342857360839844,12.571428298950195,12.342857360839844,12.51428508758545,3.3114101886749268,2815487
2000-10-26,12.51428508758545,12.51428508758545,12.114285469055176,12.285714149475098,3.2509279251098633,2041899
2000-10-30,12.685713768005371,12.914284706115723,12.685713768005371,12.914284706115723,3.4172542095184326,7711687
2000-10-31,13.14285659790039,13.14285659790039,12.51428508758545,12.51428508758545,3.3114101886749268,2779052
2000-11-01,12.114285469055176,12.114285469055176,12.114285469055176,12.114285469055176,3.205566167831421,770875
