Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,6.703216075897217,6.847062110900879,6.674447059631348,6.847062110900879,2.867293357849121,1944863
2000-01-05,6.847062110900879,6.847062110900879,6.616909027099609,6.703216075897217,2.807056427001953,1254419
2000-01-06,6.7607550621032715,7.048446178436279,6.7607550621032715,7.048446178436279,2.9516265392303467,2549079
2000-01-07,7.336137771606445,7.537521839141846,7.192292213439941,7.537521839141846,3.1564323902130127,5264896
2000-01-10,7.767675876617432,8.055367469787598,7.681367874145508,8.055367469787598,3.3732874393463135,9004989
2000-01-11,8.227981567382812,8.343058586120605,7.911521911621094,7.940290927886963,3.32509708404541,8443837
2000-01-12,7.911521911621094,7.940290927886963,7.652598857879639,7.853982925415039,3.288954734802246,3423953
2000-01-13,7.911521911621094,7.911521911621094,7.508752822875977,7.508752822875977,3.144385814666748,4425313
2000-01-14,7.508752822875977,7.767675876617432,7.422445774078369,7.6238298416137695,3.192575454711914,3832571
2000-01-17,7.422445774078369,7.5950608253479,7.422445774078369,7.5950608253479,3.180528163909912,3991418
2000-01-18,7.710136890411377,7.911521911621094,7.6238298416137695,7.853982925415039,3.288954734802246,8194695
2000-01-19,7.969059944152832,7.969059944152832,7.7389068603515625,7.796444892883301,3.2648603916168213,11893748
2000-01-20,7.774868011474609,7.907206058502197,7.7086992263793945,7.807952880859375,3.269679307937622,6926859
2000-01-21,7.907206058502197,8.105713844299316,7.874122142791748,7.907206058502197,3.3112425804138184,4148247
2000-01-24,7.940290927886963,8.105713844299316,7.774868011474609,8.07262897491455,3.3805158138275146,4442415
2000-01-25,8.07262897491455,8.171882629394531,7.940290927886963,8.039544105529785,3.3666605949401855,3172756
2000-01-26,8.039544105529785,8.105713844299316,7.907206058502197,7.940290927886963,3.32509708404541,2942778
2000-01-27,7.940290927886963,8.105713844299316,7.940290927886963,8.039544105529785,3.3666605949401855,2999862
2000-01-28,8.171882629394531,8.436558723449707,8.105713844299316,8.304221153259277,3.4774980545043945,5237315
2000-01-31,8.469643592834473,8.601982116699219,8.271136283874512,8.601982116699219,3.6021883487701416,4677712
2000-02-01,8.668150901794434,8.833574295043945,8.601982116699219,8.601982116699219,3.6021883487701416,3251264
2000-02-02,8.115076065063477,8.115076065063477,8.115076065063477,8.115076065063477,3.3982911109924316,0
2000-02-03,8.115076065063477,8.115076065063477,8.115076065063477,8.115076065063477,3.3982911109924316,0
2000-02-04,8.115076065063477,8.115076065063477,8.115076065063477,8.115076065063477,3.3982911109924316,0
2000-02-07,8.115076065063477,8.115076065063477,8.115076065063477,8.115076065063477,3.3982911109924316,0
2000-02-08,8.115076065063477,8.115076065063477,8.115076065063477,8.115076065063477,3.3982911109924316,0
2000-02-09,8.767403602600098,8.767403602600098,8.436558723449707,8.502728462219238,3.560624837875366,2803423
2000-02-10,8.502728462219238,8.601982116699219,8.271136283874512,8.535813331604004,3.574479818344116,3644613
2000-02-11,8.635066032409668,8.767403602600098,8.502728462219238,8.601982116699219,3.6021883487701416,7861600
2000-02-14,8.734319686889648,8.734319686889648,8.436558723449707,8.436558723449707,3.532916307449341,4973847
2000-02-15,8.469643592834473,8.535813331604004,8.403473854064941,8.535813331604004,3.574479818344116,2741733
2000-02-16,8.601982116699219,8.93282699584961,8.535813331604004,8.80048942565918,3.685316801071167,8705076
2000-02-17,8.866658210754395,9.03208065032959,8.734319686889648,8.833574295043945,3.6991710662841797,8896945
2000-02-18,8.93282699584961,8.965911865234375,8.535813331604004,8.535813331604004,3.574479818344116,4584802
2000-02-21,9.065164566040039,9.495264053344727,8.998995780944824,8.998995780944824,3.7684435844421387,18348807
